supplier_item_id,import_batch_id,supplier_name,source_file,source_sheet,source_row_number,supplier_brand_raw,supplier_name_raw,supplier_ori_raw,supplier_cn_raw,supplier_code,quantity_raw,quantity_kg,price_aed,price_usd,normalised_brand,normalised_fragrance_name,normalised_cn_name,candidate_original_brand,candidate_original_name,supplier_clone_name,brand_match_key,fragrance_match_key,cn_match_key,variant_flags,status,review_status,review_priority,commercial_use_basis,source_type,can_promote_to_catalogue,data_quality_notes
SUP-20260426-00565,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,575,CAROLINA HERRERA,SAFFRON LAZULI,,SAFFRON LAZULI,3000156,1.00KG,1.0,390.0,107.0,Carolina Herrera,Saffron Lazuli,Saffron Lazuli,Carolina Herrera,Saffron Lazuli,,CAROLINAHERRERA,SAFFRONLAZULI,SAFFRONLAZULI,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00566,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,576,CAROLINA HERRERA,212 MEN HEROES FOREVER,,212 MEN HEROES FOREVER,3000157,1.00KG,1.0,275.0,75.0,Carolina Herrera,212 Men Heroes Forever,212 Men Heroes Forever,Carolina Herrera,212 Men Heroes Forever,,CAROLINAHERRERA,212MENHEROESFOREVER,212MENHEROESFOREVER,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00567,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,577,CAROLINA HERRERA,GOOD GIRL MIDNIGHT,,GOOD GIRL MIDNIGHT,3000158,1.00KG,1.0,275.0,75.0,Carolina Herrera,Good Girl Midnight,Good Girl Midnight,Carolina Herrera,Good Girl Midnight,,CAROLINAHERRERA,GOODGIRLMIDNIGHT,GOODGIRLMIDNIGHT,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00568,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,578,CARTIER,PASHA DE CARTIER,,PASHA DE CARTIER,250182,1.00KG,1.0,550.0,150.0,Cartier,Pasha De Cartier,Pasha De Cartier,Cartier,Pasha De Cartier,,CARTIER,PASHADECARTIER,PASHADECARTIER,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00569,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,579,CARTIER,LA PANTHERE,,LA PANTHERE,240396,1.00KG,1.0,580.0,158.0,Cartier,La Panthere,La Panthere,Cartier,La Panthere,,CARTIER,LAPANTHERE,LAPANTHERE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00570,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,580,CARTIER,LA PANTHERE,LZ,FELINE HEART,501901,1.00KG,1.0,720.0,197.0,Cartier,La Panthere,Feline Heart,Cartier,La Panthere,Feline Heart,CARTIER,LAPANTHERE,FELINEHEART,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00571,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,581,CARTIER,MUST DE CARTIER GOLD,LZ,OLYMPIA AURUM,503556,1.00KG,1.0,610.0,167.0,Cartier,Must De Cartier Gold,Olympia Aurum,Cartier,Must De Cartier Gold,Olympia Aurum,CARTIER,MUSTDECARTIERGOLD,OLYMPIAAURUM,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00572,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,582,CARTIER,DECLARATION,LZ,DISCLOSURE,234710,1.00KG,1.0,500.0,137.0,Cartier,Declaration,Disclosure,Cartier,Declaration,Disclosure,CARTIER,DECLARATION,DISCLOSURE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00573,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,583,CARTIER,CARTIER PASHA,,CARTIER PASHA,3000159,1.00KG,1.0,275.0,75.0,Cartier,Cartier Pasha,Cartier Pasha,Cartier,Cartier Pasha,,CARTIER,CARTIERPASHA,CARTIERPASHA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00574,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,584,CARTIER,CARTIER ROADSTER MAN,,CARTIER ROADSTER MAN,3000160,1.00KG,1.0,275.0,75.0,Cartier,Cartier Roadster Man,Cartier Roadster Man,Cartier,Cartier Roadster Man,,CARTIER,CARTIERROADSTERMAN,CARTIERROADSTERMAN,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00575,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,585,CARTIER,DECLARATION,,DECLARATION,3000161,1.00KG,1.0,275.0,75.0,Cartier,Declaration,Declaration,Cartier,Declaration,,CARTIER,DECLARATION,DECLARATION,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00576,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,586,CASSAMORATI,1888,LZ,ATAVA,701293,1.00KG,1.0,550.0,150.0,Cassamorati,1888,Atava,Cassamorati,1888,Atava,CASSAMORATI,1888,ATAVA,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00577,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,587,CASSAMORATI,DAMA BIANCA,LZ,BELKA,503860,1.00KG,1.0,330.0,90.0,Cassamorati,Dama Bianca,Belka,Cassamorati,Dama Bianca,Belka,CASSAMORATI,DAMABIANCA,BELKA,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00578,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,588,CASSAMORATI,FIORE D ULIVO,LZ,ZELKIS,462059 T,1.00KG,1.0,550.0,150.0,Cassamorati,Fiore D Ulivo,Zelkis,Cassamorati,Fiore D Ulivo,Zelkis,CASSAMORATI,FIOREDULIVO,ZELKIS,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00579,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,589,CASSAMORATI,GRAN BALLO,LZ,DANCE EVENT,693275,1.00KG,1.0,520.0,142.0,Cassamorati,Gran Ballo,Dance Event,Cassamorati,Gran Ballo,Dance Event,CASSAMORATI,GRANBALLO,DANCEEVENT,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00580,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,590,CASSAMORATI,REGIO,LZ,JULIUS,343891,1.00KG,1.0,510.0,139.0,Cassamorati,Regio,Julius,Cassamorati,Regio,Julius,CASSAMORATI,REGIO,JULIUS,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00581,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,591,CEDARWOOD SUPER,CEDARWOOD SUPER,,CEDARWOOD SUPER,3000162,1.00KG,1.0,275.0,75.0,Cedarwood Super,Cedarwood Super,Cedarwood Super,Cedarwood Super,Cedarwood,,CEDARWOODSUPER,CEDARWOOD,CEDARWOODSUPER,super,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-00582,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,592,CHANEL,GABRIELLE EDP 2017,,GABRIELLE EDP 2017,250450,1.00KG,1.0,700.0,191.0,Chanel,Gabrielle EDP 2017,Gabrielle EDP 2017,Chanel,Gabrielle EDP 2017,,CHANEL,GABRIELLEEDP2017,GABRIELLEEDP2017,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00583,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,593,CHANEL,COCO MADEMOISELL FRAGRANCE PREMIER 2025,,COCO MADEMOISELL FRAGRANCE PREMIER 2025,250390,1.00KG,1.0,550.0,150.0,Chanel,Coco Mademoisell Fragrance Premier 2025,Coco Mademoisell Fragrance Premier 2025,Chanel,Coco Mademoisell Fragrance Premier 2025,,CHANEL,COCOMADEMOISELLFRAGRANCEPREMIER2025,COCOMADEMOISELLFRAGRANCEPREMIER2025,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00584,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,594,CHANEL,BLUE DE CHANEL LEXCLUSIF TOP,,BLUE DE CHANEL LEXCLUSIF,250200,1.00KG,1.0,1400.0,382.0,Chanel,Blue De Chanel Lexclusif Top,Blue De Chanel Lexclusif,Chanel,Blue De Chanel Lexclusif,Blue De Chanel Lexclusif,CHANEL,BLUEDECHANELLEXCLUSIF,BLUEDECHANELLEXCLUSIF,top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-00585,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,595,CHANEL,BLUE DE CHANEL LEXCLUSIF SUPER,,BLUE DE CHANEL LEXCLUSIF,250227,1.00KG,1.0,550.0,150.0,Chanel,Blue De Chanel Lexclusif Super,Blue De Chanel Lexclusif,Chanel,Blue De Chanel Lexclusif,Blue De Chanel Lexclusif,CHANEL,BLUEDECHANELLEXCLUSIF,BLUEDECHANELLEXCLUSIF,super,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-00586,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,596,CHANEL,CHANCE EAU SPLENDIDE,,CHANCE EAU SPLENDIDE,240988,1.00KG,1.0,1000.0,273.0,Chanel,Chance Eau Splendide,Chance Eau Splendide,Chanel,Chance Eau Splendide,,CHANEL,CHANCEEAUSPLENDIDE,CHANCEEAUSPLENDIDE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00587,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,597,CHANEL,SYCOMORE PERFUME,,SYCOMORE PERFUME,240924,1.00KG,1.0,950.0,260.0,Chanel,Sycomore Perfume,Sycomore Perfume,Chanel,Sycomore Perfume,,CHANEL,SYCOMOREPERFUME,SYCOMOREPERFUME,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00588,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,598,CHANEL,SYCOMORE,,SYCOMORE,240902,1.00KG,1.0,2000.0,546.0,Chanel,Sycomore,Sycomore,Chanel,Sycomore,,CHANEL,SYCOMORE,SYCOMORE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00589,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,599,CHANEL,ALLURE HOME SPORT SUPERLEGGERA,,ALLURE HOME SPORT SUPERLEGGERA,240580,1.00KG,1.0,850.0,232.0,Chanel,Allure Home Sport Superleggera,Allure Home Sport Superleggera,Chanel,Allure Home Sport Superleggera,,CHANEL,ALLUREHOMESPORTSUPERLEGGERA,ALLUREHOMESPORTSUPERLEGGERA,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00590,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,600,CHANEL,COMETE,,COMETE,240505,1.00KG,1.0,850.0,232.0,Chanel,Comete,Comete,Chanel,Comete,,CHANEL,COMETE,COMETE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00591,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,601,CHANEL,COROMANDEL EDP,,COROMANDEL EDP,240363,1.00KG,1.0,585.0,160.0,Chanel,Coromandel EDP,Coromandel EDP,Chanel,Coromandel EDP,,CHANEL,COROMANDELEDP,COROMANDELEDP,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00592,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,602,CHANEL,COCO NOIR TOP,,COCO NOIR TOP,240389,1.00KG,1.0,580.0,158.0,Chanel,Coco Noir Top,Coco Noir Top,Chanel,Coco Noir,,CHANEL,COCONOIR,COCONOIRTOP,top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-00593,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,603,CHANEL,ALLURE HOMME EDITION BLANCHE,,ALLURE HOMME EDITION BLANCHE,240290,1.00KG,1.0,700.0,191.0,Chanel,Allure Homme Edition Blanche,Allure Homme Edition Blanche,Chanel,Allure Homme Edition Blanche,,CHANEL,ALLUREHOMMEEDITIONBLANCHE,ALLUREHOMMEEDITIONBLANCHE,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00594,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,604,CHANEL,BLUE DE CHANEL TOP TOP,,BLUE DE CHANEL TOP TOP,240536,1.00KG,1.0,1800.0,491.0,Chanel,Blue De Chanel Top Top,Blue De Chanel Top Top,Chanel,Blue De Chanel,,CHANEL,BLUEDECHANEL,BLUEDECHANELTOPTOP,top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-00595,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,605,CHANEL,BLUE DE CHANEL TOP,LZ,RENEGADE,239280-T,1.00KG,1.0,1000.0,273.0,Chanel,Blue De Chanel Top,Renegade,Chanel,Blue De Chanel,Renegade,CHANEL,BLUEDECHANEL,RENEGADE,lz_clone_name; top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval. Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-00596,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,606,CHANEL,BLUE DE CHANEL,LZ,RENEGADE,239280,1.00KG,1.0,550.0,150.0,Chanel,Blue De Chanel,Renegade,Chanel,Blue De Chanel,Renegade,CHANEL,BLUEDECHANEL,RENEGADE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00597,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,607,CHANEL,BLUE DE CHANEL,,BLUE DE CHANEL,250492,1.00KG,1.0,350.0,96.0,Chanel,Blue De Chanel,Blue De Chanel,Chanel,Blue De Chanel,,CHANEL,BLUEDECHANEL,BLUEDECHANEL,,supplier_imported,needs_verification,Low,supplier_source,supplier_source,requires_review,
SUP-20260426-00598,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,608,CHANEL,BLUE DE CHANEL,LZ,RENEGADE,239280-Z,1.00KG,1.0,295.0,81.0,Chanel,Blue De Chanel,Renegade,Chanel,Blue De Chanel,Renegade,CHANEL,BLUEDECHANEL,RENEGADE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00599,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,609,CHANEL,CHANEL NO 5,LZ,QUANTAM LEAP,343251-C,1.00KG,1.0,450.0,123.0,Chanel,Chanel No 5,Quantam Leap,Chanel,Chanel No 5,Quantam Leap,CHANEL,CHANELNO5,QUANTAMLEAP,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00600,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,610,CHANEL,CHANEL 1957,LZ,ICONIC STYLE,233708,1.00KG,1.0,550.0,150.0,Chanel,Chanel 1957,Iconic Style,Chanel,Chanel 1957,Iconic Style,CHANEL,CHANEL1957,ICONICSTYLE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00601,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,611,CHANEL,CHANEL ALLURE HOME SPORT LZ,LZ,ENERGETIC COUTURE,606203,1.00KG,1.0,550.0,150.0,Chanel,Chanel Allure Home Sport LZ,Energetic Couture,Chanel,Chanel Allure Home Sport LZ,Energetic Couture,CHANEL,CHANELALLUREHOMESPORTLZ,ENERGETICCOUTURE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00602,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,612,CHANEL,CHANEL CHANCE TOP,,CHANEL CHANCE TOP,240545,1.00KG,1.0,900.0,245.0,Chanel,Chanel Chance Top,Chanel Chance Top,Chanel,Chanel Chance,,CHANEL,CHANELCHANCE,CHANELCHANCETOP,top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-00603,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,613,CHANEL,CHANEL CHANCE,LZ,JACQUELINE,355450-A,1.00KG,1.0,440.0,120.0,Chanel,Chanel Chance,Jacqueline,Chanel,Chanel Chance,Jacqueline,CHANEL,CHANELCHANCE,JACQUELINE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00604,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,614,CHANEL,CHANEL NO : 19,LZ,A STAR IS BORN,507839,1.00KG,1.0,1980.0,541.0,Chanel,Chanel No : 19,A Star Is Born,Chanel,Chanel No : 19,A Star Is Born,CHANEL,CHANELNO19,ASTARISBORN,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00605,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,615,CHANEL,COCO MADEMOISELLE TOP,,COCO MADEMOISELLE TOP,240374,1.00KG,1.0,750.0,205.0,Chanel,Coco Mademoiselle Top,Coco Mademoiselle Top,Chanel,Coco Mademoiselle,,CHANEL,COCOMADEMOISELLE,COCOMADEMOISELLETOP,top,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,Variant marker detected; confirm whether this is a performance variant or separate oil.
SUP-20260426-00606,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,616,CHANEL,COCO MADEMOISELLE,LZ,CUTE MISSY,234740,1.00KG,1.0,550.0,150.0,Chanel,Coco Mademoiselle,Cute Missy,Chanel,Coco Mademoiselle,Cute Missy,CHANEL,COCOMADEMOISELLE,CUTEMISSY,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00607,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,617,CHANEL,1957 CHANEL,LZ,ICONIC STYLE,233708-B,1.00KG,1.0,400.0,109.0,Chanel,1957 Chanel,Iconic Style,Chanel,1957 Chanel,Iconic Style,CHANEL,1957CHANEL,ICONICSTYLE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00608,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,618,CHANEL,LES EXCLUSIVE COROMANDEL,LZ,BELMANDOR,342250,1.00KG,1.0,1100.0,301.0,Chanel,Les Exclusive Coromandel,Belmandor,Chanel,Les Exclusive Coromandel,Belmandor,CHANEL,LESEXCLUSIVECOROMANDEL,BELMANDOR,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00609,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,619,CHANEL,PARIS-DEAUVILLE,LZ,NORTH CITY,260960,1.00KG,1.0,720.0,197.0,Chanel,Paris-deauville,North City,Chanel,Paris-deauville,North City,CHANEL,PARISDEAUVILLE,NORTHCITY,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
SUP-20260426-00610,supplier_20260426,Perfume Oil Price List 26.04.2026,PERFUME OIL PRICE LIST  26.04.2026 (1).xlsx,Table 1,620,CHANEL,EGOISTE PLATINUM LZ,LZ,SIGNATURE,605643-A,1.00KG,1.0,610.0,167.0,Chanel,Egoiste Platinum LZ,Signature,Chanel,Egoiste Platinum LZ,Signature,CHANEL,EGOISTEPLATINUMLZ,SIGNATURE,lz_clone_name,supplier_imported,needs_verification,Medium,supplier_source,supplier_source,requires_review,LZ row: CN appears to be supplier clone/alternate name; verify against original fragrance before catalogue approval.
